Caveira;caveira.png;5;5
Caveira;caveira.png;3;3
Caveira;caveira.png;6;6
Caveira;caveira.png;20;10
Caveira;caveira.png;9;1
Caveira;chaser.png;20;10
Ingrediente;maracuja.png;1;5
Ingrediente;maracuja.png;1;6
Fim;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;
1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;
1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
Fim;
